#ID_RSSD_PREDECESSOR,ID_RSSD_SUCCESSOR,D_DT_TRANS,TRNSFM_CD,ACCT_METHOD,DT_TRANS
277790,248790,"01/26/1983 00:00:00",1,0,19830126
277802,309002,"04/01/1965 00:00:00",1,0,19650401
277857,66855,"12/31/1987 00:00:00",1,0,19871231
277866,307361,"11/01/1987 00:00:00",1,0,19871101
277875,184571,"06/01/2018 00:00:00",1,0,20180601
277932,548333,"03/01/1982 00:00:00",1,0,19820301
277950,899651,"02/02/2008 00:00:00",1,1,20080202
277978,224879,"06/01/1981 00:00:00",1,0,19810601
277987,12777,"01/01/1994 00:00:00",1,0,19940101
277996,1013379,"11/01/2017 00:00:00",1,0,20171101
278005,408213,"05/28/1977 00:00:00",1,0,19770528
278014,557616,"09/15/1984 00:00:00",1,0,19840915
278050,665557,"09/16/1988 00:00:00",1,0,19880916
278069,455468,"12/16/1967 00:00:00",1,0,19671216
278078,736206,"06/01/2020 00:00:00",1,2,20200601
278117,96012,"01/01/1999 00:00:00",1,1,19990101
278153,311050,"09/19/2020 00:00:00",1,1,20200919
278292,44787,"10/01/1987 00:00:00",1,0,19871001
278322,309824,"05/29/1981 00:00:00",1,0,19810529
278359,945259,"01/01/1996 00:00:00",1,1,19960101
278368,965266,"07/15/1996 00:00:00",1,1,19960715
278386,179474,"08/05/1985 00:00:00",1,0,19850805
278395,913696,"04/01/1986 00:00:00",1,0,19860401
278452,266150,"12/15/1989 00:00:00",1,0,19891215
278470,567174,"06/16/1980 00:00:00",1,0,19800616
278489,266794,"04/01/1989 00:00:00",1,0,19890401
278573,274070,"12/02/1989 00:00:00",1,0,19891202
278582,460592,"09/26/1992 00:00:00",50,0,19920926
278649,913940,"03/01/1984 00:00:00",1,0,19840301
278658,972059,"01/01/1992 00:00:00",1,0,19920101
278685,965985,"12/31/1985 00:00:00",1,0,19851231
278742,651149,"02/01/1984 00:00:00",1,0,19840201
278779,491224,"06/19/1993 00:00:00",1,0,19930619
278788,463285,"12/15/2012 00:00:00",1,0,20121215
278836,652034,"12/31/1981 00:00:00",1,0,19811231
278845,173333,"07/20/1996 00:00:00",1,1,19960720
278854,765756,"11/14/1998 00:00:00",1,1,19981114
278881,629278,"05/17/1984 00:00:00",1,0,19840517
278890,131892,"01/31/1986 00:00:00",1,0,19860131
278957,255659,"07/01/2017 00:00:00",1,2,20170701
278957,913856,"07/01/2017 00:00:00",1,2,20170701
278966,165468,"10/16/1965 00:00:00",1,0,19651016
278984,714389,"12/01/2019 00:00:00",1,0,20191201
278993,193797,"10/02/1981 00:00:00",1,0,19811002
279075,901170,"05/01/1981 00:00:00",1,0,19810501
279084,667195,"06/30/2016 00:00:00",1,0,20160630
279150,25450,"05/08/1992 00:00:00",1,0,19920508
279187,643881,"03/10/2018 00:00:00",1,0,20180310
279235,2938,"09/01/1984 00:00:00",1,0,19840901
279244,629643,"04/16/1993 00:00:00",1,0,19930416
279253,303550,"04/03/2005 00:00:00",1,1,20050403
279271,397371,"12/01/1980 00:00:00",1,0,19801201
279299,852393,"05/22/1981 00:00:00",1,0,19810522
279338,1929247,"06/02/2014 00:00:00",1,2,20140602
279347,99134,"08/01/1989 00:00:00",1,0,19890801
279374,935474,"09/15/1986 00:00:00",1,0,19860915
279383,241885,"10/01/2015 00:00:00",1,0,20151001
279392,606792,"10/01/1988 00:00:00",1,0,19881001
279404,40305,"09/28/1962 00:00:00",1,0,19620928
279422,340425,"09/29/1978 00:00:00",1,0,19780929
279431,349361,"07/01/1997 00:00:00",1,1,19970701
279440,904144,"07/01/1995 00:00:00",1,1,19950701
279459,334853,"10/02/1989 00:00:00",1,0,19891002
279468,925868,"09/29/1987 00:00:00",50,0,19870929
279486,154480,"05/01/2004 00:00:00",1,0,20040501
279495,992990,"03/01/1991 00:00:00",1,0,19910301
279507,393403,"06/02/1975 00:00:00",50,0,19750602
279570,822882,"04/01/1990 00:00:00",1,0,19900401
279589,864293,"08/12/2019 00:00:00",1,0,20190812
279598,221382,"09/03/2013 00:00:00",1,0,20130903
279637,147231,"05/16/1986 00:00:00",1,0,19860516
279673,117672,"04/01/2017 00:00:00",1,2,20170401
279682,1007378,"12/31/2009 00:00:00",1,0,20091231
279691,605599,"10/01/2006 00:00:00",1,0,20061001
279758,339858,"12/01/1989 00:00:00",1,0,19891201
279776,310071,"03/04/2002 00:00:00",1,0,20020304
279785,129497,"05/01/2010 00:00:00",1,0,20100501
279806,62101,"10/11/1991 00:00:00",50,0,19911011
279851,366854,"05/02/1986 00:00:00",50,0,19860502
279888,47489,"10/01/1999 00:00:00",1,0,19991001
279897,461674,"12/01/2007 00:00:00",1,0,20071201
279927,6329,"06/16/2000 00:00:00",1,1,20000616
279936,1016736,"09/01/1983 00:00:00",1,0,19830901
279963,537560,"05/22/1999 00:00:00",1,1,19990522
279972,930693,"02/01/2015 00:00:00",1,0,20150201
279981,31291,"01/18/2001 00:00:00",1,0,20010118
279990,740575,"01/01/1994 00:00:00",1,0,19940101
280044,2941068,"04/30/2016 00:00:00",1,2,20160430
280053,928056,"01/03/1995 00:00:00",1,0,19950103
280099,82275,"11/01/1994 00:00:00",1,0,19941101
280101,472700,"01/01/1983 00:00:00",1,0,19830101
280156,854052,"07/11/1986 00:00:00",50,0,19860711
280174,352389,"01/28/1998 00:00:00",1,0,19980128
280213,731313,"02/27/1999 00:00:00",1,1,19990227
280222,594723,"03/31/1980 00:00:00",1,0,19800331
280259,302759,"02/06/1993 00:00:00",50,0,19930206
280277,988144,"10/01/1992 00:00:00",1,0,19921001
280343,404747,"03/11/1996 00:00:00",1,1,19960311
280370,322074,"05/07/1994 00:00:00",50,0,19940507
280370,482071,"05/07/1994 00:00:00",50,0,19940507
280370,546375,"05/07/1994 00:00:00",50,0,19940507
280370,567905,"05/07/1994 00:00:00",50,0,19940507
280370,918477,"05/07/1994 00:00:00",50,0,19940507
280370,919308,"05/07/1994 00:00:00",50,0,19940507
280389,732888,"10/01/2001 00:00:00",1,0,20011001
280491,96580,"10/01/1985 00:00:00",1,0,19851001
280576,480228,"09/16/1989 00:00:00",50,0,19890916
280594,286073,"12/31/1987 00:00:00",1,0,19871231
280624,872421,"07/28/2004 00:00:00",1,1,20040728
280633,920238,"10/01/1977 00:00:00",1,0,19771001
280651,1213683,"07/30/1988 00:00:00",50,0,19880730
280679,965079,"11/03/1990 00:00:00",50,0,19901103
280697,97699,"01/01/2011 00:00:00",1,0,20110101
280754,239752,"05/01/1992 00:00:00",1,0,19920501
280763,803368,"11/01/1996 00:00:00",1,1,19961101
280950,611451,"10/01/2011 00:00:00",1,2,20111001
280978,14409,"01/01/1986 00:00:00",1,0,19860101
280987,523693,"02/20/1988 00:00:00",1,0,19880220
281041,771346,"01/07/1997 00:00:00",1,1,19970107
281078,531670,"01/01/1981 00:00:00",1,0,19810101
281096,237897,"04/01/1990 00:00:00",1,0,19900401
281117,518813,"02/07/1966 00:00:00",1,0,19660207
281126,215420,"07/09/1962 00:00:00",1,0,19620709
281135,599139,"01/01/1979 00:00:00",1,0,19790101
281144,129732,"03/31/2011 00:00:00",1,2,20110331
281153,274650,"08/31/1990 00:00:00",50,0,19900831
281171,430371,"06/01/1982 00:00:00",1,0,19820601
281199,680194,"05/01/2002 00:00:00",1,0,20020501
281210,59316,"08/01/2016 00:00:00",1,2,20160801
281229,159926,"10/04/1966 00:00:00",1,0,19661004
281247,369378,"06/01/2002 00:00:00",1,0,20020601
281283,1010770,"04/01/2013 00:00:00",1,0,20130401
281322,981725,"07/01/1983 00:00:00",1,0,19830701
281377,286680,"04/30/1990 00:00:00",1,0,19900430
281386,966290,"03/30/1984 00:00:00",1,0,19840330
281395,110794,"07/31/2007 00:00:00",1,0,20070731
281416,868817,"10/01/2004 00:00:00",1,2,20041001
281452,665557,"09/16/1988 00:00:00",1,0,19880916
281573,1017854,"08/11/1990 00:00:00",50,0,19900811
281591,979197,"04/01/1980 00:00:00",1,0,19800401
281630,358738,"12/07/1990 00:00:00",1,0,19901207
281685,998880,"09/02/1981 00:00:00",1,0,19810902
281706,322609,"07/01/1981 00:00:00",1,0,19810701
281724,75026,"08/31/1991 00:00:00",50,0,19910831
281733,233031,"03/23/1998 00:00:00",1,1,19980323
281751,826956,"04/20/2013 00:00:00",1,1,20130420
281760,1359433,"07/15/1997 00:00:00",1,1,19970715
281779,127073,"07/01/2014 00:00:00",1,0,20140701
281788,496676,"05/01/1997 00:00:00",1,0,19970501
281809,339401,"06/25/1988 00:00:00",1,0,19880625
281818,96012,"05/07/1962 00:00:00",1,0,19620507
281845,908571,"06/11/2005 00:00:00",1,0,20050611
281854,1017658,"10/01/1999 00:00:00",1,2,19991001
281872,855077,"09/01/1983 00:00:00",1,0,19830901
281881,959395,"08/01/1998 00:00:00",1,0,19980801
281984,542096,"04/01/2005 00:00:00",1,0,20050401
282048,65746,"04/04/2020 00:00:00",1,2,20200404
282057,925756,"03/31/1994 00:00:00",1,0,19940331
282093,298375,"01/01/1985 00:00:00",1,0,19850101
282105,276104,"06/01/1973 00:00:00",1,0,19730601
282141,222147,"04/25/2005 00:00:00",1,1,20050425
282196,215484,"11/03/1989 00:00:00",1,0,19891103
282208,244907,"04/29/2004 00:00:00",1,2,20040429
282262,952462,"03/23/1990 00:00:00",50,0,19900323
282280,976589,"10/10/1983 00:00:00",1,0,19831010
282299,959395,"07/01/1993 00:00:00",1,0,19930701
282329,379920,"03/11/2017 00:00:00",1,2,20170311
282338,100731,"12/06/1985 00:00:00",1,0,19851206
282356,1213683,"07/30/1988 00:00:00",50,0,19880730
282374,524878,"10/15/1981 00:00:00",1,0,19811015
282383,688172,"12/01/2002 00:00:00",1,0,20021201
282392,946984,"03/01/1996 00:00:00",1,0,19960301
282422,406125,"10/05/1964 00:00:00",1,0,19641005
282459,137456,"06/01/1989 00:00:00",50,0,19890601
282477,789976,"07/30/1999 00:00:00",1,0,19990730
282486,864088,"12/31/1992 00:00:00",1,0,19921231
282552,805250,"04/01/2000 00:00:00",1,2,20000401
282589,637778,"04/01/1984 00:00:00",1,0,19840401
282673,430278,"07/25/2002 00:00:00",1,0,20020725
282682,694995,"01/01/2005 00:00:00",1,0,20050101
282691,498791,"03/01/1982 00:00:00",1,0,19820301
282758,576158,"06/29/1990 00:00:00",50,0,19900629
282776,929978,"06/30/2006 00:00:00",1,0,20060630
282785,800189,"10/02/1985 00:00:00",1,0,19851002
282794,47797,"07/01/1985 00:00:00",1,0,19850701
282851,993250,"01/01/1995 00:00:00",1,0,19950101
282888,461580,"11/01/1994 00:00:00",1,0,19941101
282909,913904,"11/01/1986 00:00:00",1,0,19861101
282954,347750,"10/31/1987 00:00:00",1,0,19871031
282981,974987,"05/07/1985 00:00:00",1,0,19850507
283027,115025,"12/29/1990 00:00:00",1,0,19901229
283054,236751,"03/01/2007 00:00:00",1,2,20070301
283081,412274,"07/01/2003 00:00:00",1,0,20030701
283102,2509,"12/29/1969 00:00:00",1,0,19691229
283148,618245,"08/01/1993 00:00:00",1,0,19930801
283184,263092,"09/23/2015 00:00:00",1,0,20150923
283214,509512,"02/14/1966 00:00:00",1,0,19660214
283232,361233,"07/18/1985 00:00:00",1,0,19850718
283241,278845,"12/01/1992 00:00:00",1,0,19921201
283250,754965,"06/13/1997 00:00:00",1,1,19970613
283278,640974,"08/29/1981 00:00:00",1,0,19810829
283287,688396,"12/01/2017 00:00:00",1,0,20171201
283317,956705,"07/01/1973 00:00:00",1,0,19730701
283353,2203337,"01/01/1995 00:00:00",1,0,19950101
283380,121697,"02/28/2015 00:00:00",1,0,20150228
283399,379096,"06/30/2001 00:00:00",1,0,20010630
283456,589158,"09/13/1997 00:00:00",1,1,19970913
283483,440688,"12/01/2016 00:00:00",1,0,20161201
283559,169653,"03/31/1994 00:00:00",1,0,19940331
283577,189419,"12/17/1990 00:00:00",1,0,19901217
283643,504713,"04/15/2000 00:00:00",1,1,20000415
283670,322074,"08/04/1985 00:00:00",50,0,19850804
283689,159382,"08/22/2007 00:00:00",1,0,20070822
283746,212652,"12/31/1988 00:00:00",1,0,19881231
283755,181851,"09/01/1993 00:00:00",1,0,19930901
283782,834689,"06/30/1985 00:00:00",1,0,19850630
283791,117999,"05/19/1994 00:00:00",1,0,19940519
283858,61355,"08/04/2018 00:00:00",1,2,20180804
283885,70281,"05/30/2003 00:00:00",1,0,20030530
283894,913696,"01/01/1985 00:00:00",1,0,19850101
283915,272816,"12/31/1988 00:00:00",1,0,19881231
283951,214151,"02/01/1988 00:00:00",1,0,19880201
283979,604079,"10/01/1982 00:00:00",1,0,19821001
283988,307697,"11/20/1986 00:00:00",1,0,19861120
284033,829733,"01/01/1984 00:00:00",1,0,19840101
284088,897684,"04/02/1991 00:00:00",1,0,19910402
284097,98995,"10/18/1994 00:00:00",1,0,19941018
284172,32104,"05/01/1981 00:00:00",1,0,19810501
284181,324582,"12/02/2007 00:00:00",1,0,20071202
284190,2385514,"04/01/2018 00:00:00",1,2,20180401
284248,594947,"07/13/2019 00:00:00",1,2,20190713
284257,680354,"11/09/2002 00:00:00",1,1,20021109
284284,453987,"08/08/2000 00:00:00",1,0,20000808
284293,468794,"04/21/1982 00:00:00",1,0,19820421
284332,395238,"06/01/2010 00:00:00",1,1,20100601
284387,971678,"01/01/1994 00:00:00",1,0,19940101
284396,222594,"05/31/2008 00:00:00",1,0,20080531
284408,895710,"09/01/2010 00:00:00",1,1,20100901
284417,140018,"12/31/1988 00:00:00",1,0,19881231
284453,3850,"09/30/1988 00:00:00",1,0,19880930
284471,695479,"10/07/1984 00:00:00",1,0,19841007
284499,814672,"07/01/1991 00:00:00",1,0,19910701
284574,2482824,"05/19/2018 00:00:00",1,2,20180519
284659,291152,"08/23/1993 00:00:00",1,0,19930823
284695,212483,"06/30/1982 00:00:00",1,0,19820630
284743,652043,"03/31/2006 00:00:00",1,1,20060331
284770,715171,"08/02/1982 00:00:00",1,0,19820802
284789,504898,"05/01/2012 00:00:00",1,0,20120501
284798,754572,"07/02/2001 00:00:00",1,0,20010702
284819,517900,"04/10/2010 00:00:00",1,2,20100410
284855,364869,"06/20/1997 00:00:00",1,1,19970620
284873,668679,"06/07/1982 00:00:00",1,0,19820607
284903,166803,"11/01/1971 00:00:00",1,0,19711101
284967,753267,"01/24/1987 00:00:00",50,0,19870124
284985,957298,"01/01/1988 00:00:00",1,0,19880101
284994,876876,"01/01/1993 00:00:00",1,0,19930101
285058,339858,"08/01/1988 00:00:00",1,0,19880801
285076,527570,"08/01/1982 00:00:00",1,0,19820801
285094,344692,"12/16/2005 00:00:00",1,0,20051216
285124,161527,"11/01/1976 00:00:00",1,0,19761101
285188,35981,"05/01/1997 00:00:00",1,0,19970501
285245,225540,"12/01/1986 00:00:00",1,0,19861201
285281,96580,"08/01/1985 00:00:00",1,0,19850801
285290,586698,"12/14/2015 00:00:00",1,0,20151214
285320,256722,"06/01/1979 00:00:00",1,0,19790601
285357,978060,"08/31/1990 00:00:00",50,0,19900831
285375,541923,"05/20/1995 00:00:00",1,1,19950520
285384,348485,"09/01/2015 00:00:00",1,0,20150901
285393,974491,"11/01/2005 00:00:00",1,0,20051101
285441,480228,"08/16/1997 00:00:00",1,1,19970816
285450,334853,"10/02/1989 00:00:00",1,0,19891002
285469,706768,"04/30/1983 00:00:00",1,0,19830430
285487,366573,"07/01/2009 00:00:00",50,0,20090701
285496,108791,"11/01/1987 00:00:00",1,0,19871101
285508,694708,"06/30/1971 00:00:00",50,0,19710630
285571,698377,"04/01/2009 00:00:00",1,0,20090401
285580,692982,"09/01/2001 00:00:00",1,0,20010901
285610,96012,"03/18/1968 00:00:00",1,0,19680318
285656,763341,"01/17/1989 00:00:00",1,0,19890117
285683,657374,"12/31/1989 00:00:00",1,0,19891231
285692,545190,"10/01/1999 00:00:00",1,0,19991001
285786,605982,"06/02/1982 00:00:00",1,0,19820602
285795,485184,"03/13/1984 00:00:00",1,0,19840313
285825,320427,"01/01/1987 00:00:00",1,0,19870101
285898,237477,"08/09/1997 00:00:00",1,0,19970809
285937,93721,"04/01/2003 00:00:00",1,2,20030401
285973,164685,"11/01/2010 00:00:00",1,0,20101101
285982,458393,"12/22/1982 00:00:00",1,0,19821222
286055,256553,"05/24/1997 00:00:00",1,1,19970524
286082,84073,"07/01/1990 00:00:00",1,0,19900701
286112,96012,"01/01/1987 00:00:00",1,0,19870101
286167,451965,"03/04/1961 00:00:00",1,0,19610304
286176,715171,"08/17/1981 00:00:00",1,0,19810817
286185,605085,"11/05/2014 00:00:00",1,0,20141105
286242,423355,"08/14/1999 00:00:00",1,1,19990814
286279,2239288,"10/19/2013 00:00:00",1,2,20131019
286288,550288,"07/09/1983 00:00:00",1,0,19830709
286297,452896,"01/01/2013 00:00:00",1,0,20130101
286327,213426,"01/03/1972 00:00:00",1,0,19720103
286354,725853,"07/14/1995 00:00:00",1,2,19950714
286390,237477,"10/01/1982 00:00:00",1,0,19821001
286439,818531,"12/31/1985 00:00:00",1,0,19851231
286457,716655,"05/22/2021 00:00:00",1,1,20210522
286466,682563,"10/08/2005 00:00:00",1,2,20051008
286493,362098,"12/01/1990 00:00:00",1,0,19901201
286523,484422,"12/31/1971 00:00:00",1,0,19711231
286550,214151,"02/01/1988 00:00:00",1,0,19880201
286578,810375,"04/01/1982 00:00:00",1,0,19820401
286587,831071,"03/01/1991 00:00:00",1,0,19910301
286596,319083,"05/01/1995 00:00:00",1,0,19950501
286635,245333,"06/24/1983 00:00:00",1,0,19830624
286653,113955,"09/04/1987 00:00:00",50,0,19870904
286671,7072,"07/07/2012 00:00:00",1,2,20120707
286699,775997,"01/01/1989 00:00:00",1,0,19890101
286813,780124,"07/01/1973 00:00:00",1,0,19730701
286943,591937,"07/05/1996 00:00:00",1,2,19960705
286952,223331,"03/22/2008 00:00:00",1,1,20080322
286970,553609,"01/01/1982 00:00:00",1,0,19820101
286989,110075,"04/01/2007 00:00:00",1,0,20070401
286998,226284,"11/01/1984 00:00:00",1,0,19841101
287034,182232,"06/29/1996 00:00:00",1,1,19960629
287070,1371239,"09/15/1990 00:00:00",50,0,19900915
287089,678276,"08/01/2020 00:00:00",1,0,20200801
287128,120823,"03/01/1965 00:00:00",1,0,19650301
287137,245333,"08/31/1985 00:00:00",1,0,19850831
287155,139553,"01/01/2007 00:00:00",1,1,20070101
287173,810375,"02/01/1982 00:00:00",1,0,19820201
287182,176875,"03/09/1984 00:00:00",1,0,19840309
287258,105950,"09/15/1992 00:00:00",1,0,19920915
287324,591320,"09/26/2003 00:00:00",1,2,20030926
287351,751656,"10/17/2009 00:00:00",1,1,20091017
287379,888673,"02/26/1994 00:00:00",50,0,19940226
287445,75633,"05/28/2005 00:00:00",1,1,20050528
287454,637367,"03/18/1988 00:00:00",1,0,19880318
287472,340470,"04/23/1994 00:00:00",1,0,19940423
287490,378295,"03/16/2001 00:00:00",1,0,20010316
287539,383534,"03/31/2011 00:00:00",1,1,20110331
287584,578291,"07/01/2015 00:00:00",1,0,20150701
287593,84297,"11/01/1985 00:00:00",1,0,19851101
287650,538754,"04/01/2013 00:00:00",1,2,20130401
287717,102016,"04/24/1976 00:00:00",1,0,19760424
287762,762661,"06/01/1991 00:00:00",1,0,19910601
287780,35776,"07/02/1983 00:00:00",1,0,19830702
287799,993090,"04/01/2006 00:00:00",1,0,20060401
287801,698108,"10/16/1976 00:00:00",1,0,19761016
287874,216771,"06/19/1988 00:00:00",1,0,19880619
287892,382078,"04/17/2006 00:00:00",1,0,20060417
287904,76201,"05/01/2000 00:00:00",1,1,20000501
287995,66284,"07/01/2014 00:00:00",1,0,20140701
288013,833011,"02/05/1973 00:00:00",1,0,19730205
288031,412135,"01/20/1978 00:00:00",50,0,19780120
288086,660589,"06/01/2008 00:00:00",1,0,20080601
288095,711696,"07/01/1984 00:00:00",1,0,19840701
288125,1017528,"10/20/1997 00:00:00",1,1,19971020
288170,759670,"08/16/1983 00:00:00",1,0,19830816
288189,594880,"10/01/1987 00:00:00",1,0,19871001
288219,102016,"08/20/1971 00:00:00",1,0,19710820
288282,173173,"03/31/2007 00:00:00",1,0,20070331
288291,835284,"08/01/2007 00:00:00",1,0,20070801
288330,325338,"12/31/1982 00:00:00",1,0,19821231
288358,1386251,"05/21/2021 00:00:00",1,2,20210521
288394,699990,"03/01/1996 00:00:00",1,0,19960301
288442,665043,"05/28/1985 00:00:00",1,0,19850528
288451,2033123,"04/03/1993 00:00:00",50,0,19930403
288488,490281,"01/02/1991 00:00:00",1,0,19910102
288527,336325,"06/02/1969 00:00:00",1,0,19690602
288554,959658,"09/30/1999 00:00:00",1,1,19990930
288563,23157,"02/12/1988 00:00:00",1,0,19880212
288572,739971,"11/01/2010 00:00:00",1,0,20101101
288581,842385,"10/28/1995 00:00:00",1,0,19951028
288657,532958,"09/30/1988 00:00:00",1,0,19880930
288675,428574,"06/09/1990 00:00:00",50,0,19900609
288693,793197,"06/21/2008 00:00:00",1,0,20080621
288732,233031,"04/19/1986 00:00:00",1,0,19860419
288750,634955,"09/09/2006 00:00:00",1,1,20060909
288778,171179,"12/01/1982 00:00:00",1,0,19821201
288835,156943,"05/12/1984 00:00:00",50,0,19840512
288880,444097,"02/28/2002 00:00:00",1,0,20020228
288910,946818,"06/26/1986 00:00:00",1,0,19860626
288929,309824,"02/01/1971 00:00:00",1,0,19710201
288938,390532,"12/01/1987 00:00:00",1,0,19871201
288947,981846,"11/01/1984 00:00:00",1,0,19841101
288956,358158,"01/02/1986 00:00:00",1,0,19860102
288983,291086,"10/01/1983 00:00:00",1,0,19831001
288992,666581,"07/30/2010 00:00:00",50,0,20100730
289065,894553,"08/20/2005 00:00:00",1,2,20050820
289074,744292,"10/06/2020 00:00:00",1,0,20201006
289092,697594,"12/23/1980 00:00:00",1,0,19801223
289159,958857,"10/03/1986 00:00:00",50,0,19861003
289177,485371,"07/01/1981 00:00:00",1,0,19810701
289195,430791,"12/31/1999 00:00:00",1,0,19991231
289270,750305,"09/27/2001 00:00:00",1,2,20010927
289289,953375,"01/01/1985 00:00:00",1,0,19850101
289298,640581,"01/04/1982 00:00:00",1,0,19820104
289355,689656,"12/11/1987 00:00:00",1,0,19871211
289382,416683,"01/01/1988 00:00:00",1,0,19880101
289449,982348,"01/01/2014 00:00:00",1,1,20140101
289467,451965,"06/01/1996 00:00:00",1,1,19960601
289485,611488,"09/18/1993 00:00:00",1,0,19930918
289494,993090,"08/01/2010 00:00:00",1,0,20100801
289542,936136,"07/01/2007 00:00:00",1,1,20070701
289551,678753,"12/31/1987 00:00:00",1,0,19871231
289579,438322,"02/25/1994 00:00:00",1,0,19940225
289588,837484,"11/01/2007 00:00:00",1,0,20071101
289597,52193,"06/30/2006 00:00:00",1,0,20060630
289654,718958,"10/03/1988 00:00:00",1,0,19881003
289690,1015195,"09/01/2003 00:00:00",1,0,20030901
289720,433822,"06/30/1979 00:00:00",1,0,19790630
289748,445843,"03/01/1987 00:00:00",1,0,19870301
289775,857772,"08/01/2008 00:00:00",1,0,20080801
289832,876634,"10/18/1997 00:00:00",1,1,19971018
289869,89162,"11/20/1986 00:00:00",50,0,19861120
289878,821278,"07/30/1999 00:00:00",1,0,19990730
289896,442691,"09/30/2009 00:00:00",1,0,20090930
289944,635448,"11/15/1985 00:00:00",1,0,19851115
289971,1216152,"04/29/1997 00:00:00",1,2,19970429
289980,256786,"08/27/1991 00:00:00",1,0,19910827
290016,595618,"01/23/1999 00:00:00",1,1,19990123
290070,30874,"04/01/1982 00:00:00",1,0,19820401
290098,942397,"06/30/2000 00:00:00",1,0,20000630
290155,106359,"09/20/1996 00:00:00",1,2,19960920
290173,1494240,"03/27/1999 00:00:00",1,1,19990327
